Year,Month,Day,Mean Pressure (hPa),Absolute Daily Max (deg. C),Mean (deg. C),Absolute Daily Min (deg. C),Mean Dew Point (deg. C),Mean Relative Humidity (%),Mean Amount of Cloud (%),Total Rainfall (mm),Total Bright Sunshine (hours),Prevailing Wind Direction (degrees),Mean Wind Speed (km/h)
2012,6,20,997.8,33,29.9,28,25.4,77,76,0,6.6,240,20
2012,6,21,1003.1,29.6,28.3,26.1,26.2,89,86,31.2,0.4,200,21.8
2012,6,22,1004.2,30.5,28.5,26.4,25.3,83,86,16,0.7,210,35.6
2012,6,23,1003.5,30.3,28.8,28.1,24.9,79,88,Trace,2.5,210,37.7
2012,6,24,1003.7,30.4,28.8,27.4,25.2,81,85,4.9,1.4,210,35.5
2012,6,25,1003.7,30.7,28.9,28,24.9,79,86,0.2,2,210,35.1
2012,6,26,1003.6,30,28.8,28.1,25.2,81,78,0.8,2.2,200,31.1
2012,6,27,1005.1,31.5,29.4,28,25.3,79,74,Trace,4,180,26.9
2012,6,28,1005,32.8,29.4,27.6,25.2,79,46,0,7.8,170,13.5
2012,6,29,1000.4,33.3,29.4,26.5,25.1,79,65,3.9,5.6,50,34.9
2012,6,30,1004.6,29.9,26.6,25.7,25.1,92,73,38.1,2.4,150,31.5
2012,7,1,1008.5,31,27.8,25.7,25.2,86,63,4.3,5.9,120,22.5
2012,7,2,1007.9,31.4,28.3,26.6,25.1,83,58,Trace,6.3,130,19.2
2012,7,3,1005.3,33.2,29.1,26.8,24.9,79,38,0,10.4,140,11
2012,7,4,1004.8,33.8,29.6,27.2,25.3,78,39,0,11.2,110,14.1
2012,7,5,1005,28.8,27.8,26,26.3,92,84,22,0.3,110,20
2012,7,6,1006.1,31.5,28.5,26.6,25.5,84,74,0.8,5.7,160,19.2
2012,7,7,1005.9,32.6,29.1,26.9,25.3,81,63,2.7,7.9,170,22.3
2012,7,8,1006.7,32.3,29.3,27.8,25.1,78,70,0.4,7.3,180,20.3
2012,7,9,1007.8,32.9,29.8,27.8,24.9,76,68,Trace,10.1,210,15.9
2012,7,10,1007.2,32.3,29.9,28.4,24.6,74,58,Trace,10.8,230,22
2012,7,11,1006.8,32.6,30,28.6,25,75,76,Trace,9.6,230,27.2
2012,7,12,1006.9,32.6,30,27.8,24.5,73,55,1.3,10.3,230,22.9
2012,7,13,1006,31.7,29.2,27.1,25.2,79,69,9,6.7,220,25.8
2012,7,14,1004.7,32.3,29.6,26.8,25.7,80,75,7,7,230,30.5
2012,7,15,1005.6,33,30.2,28.7,25.8,77,78,2.1,8.5,230,28
2012,7,16,1006.1,31.9,29.8,27.5,25.9,80,85,18.4,4,220,26.1
2012,7,17,1006,32.1,30,28.7,25.7,78,83,1,4,220,22.7
2012,7,18,1006.6,32.4,29.1,25.4,26,84,79,34.3,5.4,200,12.7
2012,7,19,1006.8,33.6,30.2,27.6,25.2,75,62,Trace,10.6,230,11.8
2012,7,20,1005.4,33,30.3,28.4,25.2,75,74,4.2,6.6,230,8.7
2012,7,21,1002.2,33.7,30.1,26.8,25.2,76,78,2.2,8.3,40,11.9
2012,7,22,998.7,32.4,28.9,26.5,24.9,79,83,1,3.5,50,39.5
2012,7,23,992.2,27.9,26.4,25.3,24.6,90,85,112,0.5,50,73.1
2012,7,24,996.5,29.2,26.9,25.6,25.3,91,88,99.5,0.3,140,62.1
2012,7,25,1005.4,28.3,25.7,24.4,24.8,95,91,82.3,0.2,140,29.4
2012,7,26,1006.6,26.2,25.5,25,25,97,85,28.1,0,120,18
2012,7,27,1005,27,25.8,25.1,25.1,96,88,25.7,0.1,140,15.5
2012,7,28,1005.2,32.1,27.7,25.6,25.1,86,72,Trace,5.8,160,8.5
2012,7,29,1004.4,33.4,28.9,26.4,24.6,78,48,0,10.2,40,7.9
2012,7,30,1001.2,32.9,29.4,26.8,24,74,38,0,11.5,240,14.7
2012,7,31,999.1,32.5,29.2,26.3,24.8,78,66,9.5,8.6,280,16.4
2012,8,1,997.2,33.6,30.6,27.4,25,73,81,0.2,7.4,280,14.7
2012,8,2,997.1,34.1,31.8,29.3,24.4,66,55,0,10.7,230,16
2012,8,3,998.4,33,31,29.6,24.4,68,78,Trace,3.4,250,14
2012,8,4,998.7,30.5,29.8,29.3,26,80,79,0.4,0,240,20
2012,8,5,1000.6,31.3,29.5,28.1,26.3,83,86,6.8,1,230,18.8
2012,8,6,1002.2,32.5,29,25.3,25.8,84,74,2.8,6.9,120,10
2012,8,7,1000.9,32.9,30,27.4,25.6,78,55,Trace,8.9,230,15
2012,8,8,999.9,33.4,30.5,28.6,25.8,77,65,0,9.7,270,20.7
2012,8,9,1000.9,34.3,30.5,28.5,25.2,74,36,0,10.5,240,26.7
2012,8,10,1003,32,29.6,27,25.2,77,72,7.7,4,230,26.4
2012,8,11,1004.2,29.5,27.6,25.5,25.1,86,84,64.7,1,230,20.8
2012,8,12,1003.3,29.6,27.7,25.1,25.3,87,87,12.4,1.3,210#,17.1#
2012,8,13,1003.3,30.1,27.8,26.4,25.6,88,86,9.5,1.5,230,11
2012,8,14,1004.8,31.9,28.4,26.7,25.7,85,54,1.9,7.9,110,10.4
2012,8,15,1003.9,33.7,30,27.2,25.5,77,43,0,8.3,360,5.3
2012,8,16,1001.5,32.6,28.6,25.8,25.5,84,86,15.4,4.9,70,36.2
2012,8,17,1004.7,29.7,28.2,26.8,25.3,85,88,Trace,1.2,130,37.8
2012,8,18,1008.6,32.6,29.4,28,25.8,81,88,0.1,4.4,170,16
2012,8,19,1008.1,32,29.2,27.6,24.9,78,67,0,8.4,230,10.2
2012,8,20,1006.3,32.9,29.5,27.5,24.8,76,51,0,10.3,210,11.7
2012,8,21,1006.4,31.6,29.1,27.8,25,79,63,Trace,5.9,230,11.5
2012,8,22,1006.3,28.9,28,26.6,24.5,81,80,5.1,0.3,280,10.6
2012,8,23,1006,31.8,28.9,26.6,24,75,53,0,9.4,340,6.1
2012,8,24,1005,32.8,29.9,27.3,23.7,70,59,0,10,10,13.3
2012,8,25,1003.6,33.4,30.1,27.8,22.5,64,84,Trace,4.4,360,16.3
2012,8,26,1001.3,32.8,30.5,28.9,21.9,60,87,0,2.2,10,26.8
2012,8,27,1001.4,33.4,30.8,28.6,21.9,59,76,0,9.7,280,16.3
2012,8,28,1004.3,34.5,31,28.9,25.5,74,50,0,10,230,21.5
2012,8,29,1007.2,31.8,29.4,26.7,24.7,76,74,2.4,7.1,230,18.9
2012,8,30,1007.2,33.3,30.1,28.6,25.5,77,77,Trace,6.1,220,14
2012,8,31,1007.6,30.9,28.5,26,25.8,85,80,20.4,6.4,120,12.5
2012,9,1,1007.9,31.4,27.5,26.4,25.7,90,78,11.1,4.9,110,26
2012,9,2,1008.3,32,28.4,25.8,25,82,57,6.7,9.2,110,23.2
2012,9,3,1008.4,32.8,29.4,27.4,24.7,76,68,Trace,8.6,110,16.6
2012,9,4,1010.3,31.9,27.9,25.7,25,85,79,7.6,4.3,100,26.7
2012,9,5,1012.6,31.6,28.2,25.5,24.8,82,65,0.5,6.3,80,28.4
2012,9,6,1013.1,32.2,29,26.7,25.6,82,84,2.3,5.9,80,31.4
2012,9,7,1013.3,30.4,28.6,27.5,25.9,86,76,4.7,2.3,120,19.8
2012,9,8,1012.1,31.2,28.8,27.2,25.2,81,60,8,5.7,30,5.8
2012,9,9,1010.9,32.7,29.5,27.7,25.1,78,44,Trace,10.4,120,7.7
2012,9,10,1010.3,31.8,29.3,27.7,24.7,77,59,0,5,180,8.8
2012,9,11,1009.9,33.6,29.9,27.8,24.9,75,54,Trace,10.8,120,14.5
2012,9,12,1009.1,33.2,29.8,27.9,25.1,77,53,Trace,10.1,120,13
2012,9,13,1008.5,32.8,29,27.2,24.1,75,60,0.7,7.1,120,13.3
2012,9,14,1009.3,30.5,26.9,24.8,19.7,65,61,0,7,20,33.6
2012,9,15,1010.3,28.9,26.5,24.2,19.5,65,85,Trace,2.1,20,23.8
2012,9,16,1010.8,29.5,27,24.3,19.2,63,23,0,11.1,20,13.3
2012,9,17,1011.3,30.8,27,23.6,16.8,54,4,0,11.3,10,15.7
2012,9,18,1010.1,30.4,27.4,25.3,18.6,59,68,0,5,30,10.1
2012,9,19,1011,27.7,26.9,26,21.6,73,85,0,0,100,18.1
2012,9,20,1011.6,29.4,27.2,25.5,23.5,80,88,1.8,2.2,100,33.3
2012,9,21,1010.7,29.4,27.7,26.3,24,81,88,1.2,3.7,90,34.9
2012,9,22,1009.1,30.5,28,26,25.7,88,79,23,7.4,110#,18.2#
2012,9,23,1007.3,30.5,28.5,27,25.5,84,72,0.9,3.6,160,5.9
2012,9,24,1007.4,32,27.7,24.8,25.4,88,82,121.5,3.6,110#,13.7#
2012,9,25,1009.9,29.4,26.8,24.9,23.7,84,88,22.6,4,90,36.2
2012,9,26,1010.7,29.4,27,25.5,23.3,81,86,0.4,2,100,18
2012,9,27,1009.6,31.8,28.2,25.2,20.5,64,45,Trace,10.8,30,13.8
2012,9,28,1009.3,31.4,28.2,26.1,19.1,58,58,0,9.7,20,29.8
2012,9,29,1011.3,31.2,27.5,24.9,18.9,60,23,0,9.1,20,23
2012,9,30,1013.4,27.7,26,24.3,18.8,65,64,Trace,4.2,30,22.7
2012,10,1,1013.8,27.2,26,24.9,20.8,73,86,Trace,1,90,34.1
2012,10,2,1013.3,29.3,26.2,24.3,20.7,72,64,0,9.3,80,29.7
2012,10,3,1010.8,29.5,26.1,24.2,20.9,74,44,0,9.3,90,20.3
2012,10,4,1010.4,29.3,26,24,21.3,76,51,0,8.7,90,20.8
2012,10,5,1013.4,30,26.6,24.9,20.2,69,41,0.1,9.5,110,31.8
2012,10,6,1015.3,30.1,26.9,24.9,21.4,73,54,Trace,8.1,100,28.8
2012,10,7,1015.6,29.4,26.6,25.1,20.4,69,63,Trace,8.8,100,30
2012,10,8,1014.1,29,26.5,25.2,21,72,78,0,6,110,23.8
2012,10,9,1013,29.2,26.2,24.2,21,73,60,0,7.6,90,14.9
2012,10,10,1012.8,29.6,26.3,24,18.4,63,23,0,10.2,20,18.1
2012,10,11,1012.9,29,25.8,23.3,18.2,64,55,0,10,110,16.8
2012,10,12,1012.9,28.2,25.3,23.6,19.6,71,44,0,8.5,100,15.5
2012,10,13,1012.5,27.8,25.3,23.1,20.4,74,67,0,5.5,100,12.9
2012,10,14,1013.6,28.5,25.7,23.8,21.3,77,71,0,5.5,160,11.2
2012,10,15,1015.1,29.1,26.3,24.9,21.2,74,58,0,7.1,110,14
2012,10,16,1014.7,28.9,26.2,24.9,21.2,74,61,Trace,4,110,13.7
2012,10,17,1014.1,29.5,26.5,24.4,20.1,69,51,0,6.1,20,25.4
2012,10,18,1016.4,26.4,24.6,23.2,18.4,69,84,0,0.6,20,28.9
2012,10,19,1017.5,26.7,24.6,23.4,19.4,73,66,Trace,7,90,33.2
2012,10,20,1017.3,27.5,24.9,23.5,20.3,75,53,Trace,9.3,100,26.3
2012,10,21,1017.4,28.7,25,22.4,19.5,72,32,0,8.4,100,23.6
2012,10,22,1015.9,29.8,25.7,22.9,20.3,73,20,0,9.7,130,13.1
2012,10,23,1014.6,30.7,26.3,23.7,20.8,73,33,Trace,10,110,16.2
2012,10,24,1015,28.7,25.6,24,20.5,74,50,0,9.2,90,30.9
2012,10,25,1014.7,28.8,25.8,24.2,20.9,75,44,0,9.3,90,27.7
2012,10,26,1014.1,26.7,25.1,23.8,20.6,77,85,0.7,1.2,60,35.7
2012,10,27,1014.7,27.8,26.1,24,22,78,82,0.8,0.8,80,37.2
2012,10,28,1015.9,28.3,26.2,24.9,21.9,77,79,0,6.2,90,37.9
2012,10,29,1014.2,25.7,25.3,24.6,21.8,81,88,0.4,0,90,45.7
2012,10,30,1012.5,24.8,23.2,19.9,22.3,95,90,33.3,0,80,40.5
2012,10,31,1015.9,22.8,19.8,17.7,15.8,79,67,11.1,2.9,20,38.6
2012,11,1,1016.9,24.5,21.1,18.1,13.6,62,44,0,9.7,20,28
2012,11,2,1015.8,25.6,22.6,20.2,17.2,72,58,0,9.3,90,27.5
2012,11,3,1015.3,25.6,23.6,22.3,19.3,77,60,Trace,8.3,70,31.4
2012,11,4,1014.6,27.8,24.2,21.8,17.2,66,49,0,9.5,30,17.6
2012,11,5,1015.5,26.7,24.1,22.4,18.3,70,51,0,8.5,90,24
2012,11,6,1016.7,26.5,23.7,21.7,17,67,40,0,9.9,100,26.8
2012,11,7,1015.6,24.3,23.2,22.5,18.7,76,80,0,4.4,90,36.8
2012,11,8,1013.3,25.1,23.7,22.7,20.7,84,83,1.9,2.5,100,28.1
2012,11,9,1012.8,26.7,24.9,23.6,22.8,88,65,Trace,2.4,120,16.6
2012,11,10,1013.2,27.7,25.5,24.3,23.3,88,54,0,5.4,60,10.2
2012,11,11,1016.9,25.2,22.5,20.8,16.8,71,84,0.3,4,20,29.8
2012,11,12,1018.1,23.9,22.2,20.7,17.3,74,84,0,1.7,50,20.8
2012,11,13,1016.3,25.8,23.1,20.7,18.7,76,40,0,9.3,20,10.6
2012,11,14,1015.9,25.6,23.4,22.2,19.1,77,77,0,5.9,80,24.5
2012,11,15,1017.5,23.5,23.1,22.5,19.5,80,85,Trace,0.2,80,43.3
2012,11,16,1017,24,23.1,22.4,19.7,81,88,Trace,0,80,39
2012,11,17,1016.2,23.7,20.4,18.6,16.6,79,89,3,0.3,20,28
2012,11,18,1016.7,21.2,20.1,18.8,17.5,85,88,0.1,0.1,70,27.4
2012,11,19,1016.8,23.6,22,20.7,17.8,77,63,0,5.6,80,29
2012,11,20,1016.2,23,22.1,21.2,18.5,80,88,0.3,0.1,80,37
2012,11,21,1013.1,23.5,22.6,21.8,21.4,93,90,3,0,100,25.7
2012,11,22,1011.1,27.2,25.1,22.6,22.9,88,79,0.4,3,50,8.5
2012,11,23,1013.5,26.4,22.4,19.4,19.4,83,86,17.7,0.2,20,27.9
2012,11,24,1017.4,20.7,19.5,17.6,16.4,82,91,Trace,0.3,20,30.3
2012,11,25,1015.5,22.2,21.1,20,20.6,97,96,11.5,0,60,29.5
2012,11,26,1015.8,23.3,19.3,16,17.4,89,82,0.6,0.7,20,22.9
2012,11,27,1017.7,18.3,16.5,14.6,15.6,95,91,19.5,0,20,35.6
2012,11,28,1014.8,20.5,19.3,17.6,18.3,94,94,1.1,0,60,27.6
2012,11,29,1014.5,21.3,20.3,19.5,19.4,94,98,2.6,0,40,19.3
2012,11,30,1013.3,22.3,20.9,20.2,20.1,95,100,1.9,0.1,50,23.9
2012,12,1,1015,21.4,20.8,20.1,19.5,92,97,0.3,0,70,32.1
2012,12,2,1015.6,20.9,18.1,16.8,15.9,87,90,3.2,0.1,20,21.8
2012,12,3,1017.3,18.3,17.1,16.6,15.6,91,90,10.9,0,20,22.3
2012,12,4,1016.3,17.9,17.3,16.5,15.3,88,88,8.7,0,60,33.3
2012,12,5,1017.6,17.8,16.2,14.9,13.9,86,89,6.5,0,20,36
2012,12,6,1018.2,18.3,16.9,14.6,11.8,72,74,0,1.5,70,34.4
2012,12,7,1017.8,20.3,18.4,16.2,14.5,78,80,Trace,2.3,60,26.6
2012,12,8,1016.3,19.8,18.8,17,15,79,86,0.9,1,60,28.5
2012,12,9,1016.1,21.1,19,17.3,14.8,77,47,0,8.9,90,33.8
2012,12,10,1016.8,19.5,18.3,17.6,13.7,74,71,0,3.8,80,39.1
2012,12,11,1018.2,20.9,18.7,17.4,14.1,75,73,0,3.6,70,29.4
2012,12,12,1020.7,19.9,17.9,16.6,13.3,74,69,0,7.7,60,37.4
2012,12,13,1020,20.6,18.9,16.7,14.7,77,49,0,8.6,70,38.3
2012,12,14,1018.6,23.1,21,19,17.6,81,69,0,4.1,50,20.8
2012,12,15,1015.4,24.2,22.3,20.6,20.2,88,73,0,3.6,40,10
2012,12,16,1015.2,26.2,23.5,22.1,21.2,87,70,0,7.1,50,7.9
2012,12,17,1016.5,22.8,21.7,20.7,19.1,85,84,0,1,70,34.8
2012,12,18,1020.3,20.8,17.1,13.7,13.4,79,79,2.3,0,20,38.1
2012,12,19,1020,17.3,15.1,13,11.5,79,88,1.1,0,50,40
2012,12,20,1017.4,19.1,17.8,16.1,15.4,86,88,0,0,70,43.8
2012,12,21,1016.2,22.8,20.7,18.9,18.9,89,76,Trace,1.9,70,23.3
2012,12,22,1019,21.2,18.4,14.6,13.6,74,64,0,8.8,20,25
2012,12,23,1025,16,13.3,10.3,4.1,54,40,0,7.6,20,46.1
2012,12,24,1023.6,15.4,13.3,10.1,7.5,68,47,0,7.6,60,27.7
2012,12,25,1020.3,18.7,17,14.8,12.2,73,88,0,0,50,24.3
2012,12,26,1018.8,20.2,18.7,17.5,14.2,75,88,Trace,1.3,80,46.8
2012,12,27,1017,19.3,18.6,18,14.8,79,83,Trace,0.1,20,33.5
2012,12,28,1015.9,22,19.7,18,15.1,75,64,Trace,8.3,60,19.3
2012,12,29,1016.3,19.7,18,12.6,15.2,84,90,22.1,0.5,70,37.3
2012,12,30,1022,12.6,10.4,9,1.8,57,85,Trace,2.3,20,52.3
2012,12,31,1022.6,13.2,10.2,7.1,-0.7,47,28,0,9.3,20,25.8
2013,1,1,1020.6,17.4,13.9,10.8,4.5,54,67,0,5.7,30,18
2013,1,2,1019.4,19.3,16.8,14.9,9.7,64,57,0,4.7,60,23.6
2013,1,3,1022.9,19.1,16.8,14.5,11.6,72,84,0,4,50,29.2
2013,1,4,1021,14.6,12.9,11.3,7.9,72,88,0,0,20,23.3
2013,1,5,1018.5,17,14.3,11.9,9.3,72,58,0,7.9,20,19.3
2013,1,6,1019.1,17.1,15.1,13.9,9.7,71,36,0,8.1,20,15.2
2013,1,7,1018.3,17.5,15.2,12.7,9.9,71,44,0,7.5,10,15
2013,1,8,1017.5,20.3,17.5,16,10.9,65,67,0,6.9,20,11.3
2013,1,9,1019.5,18.3,16.2,14.6,9.1,63,57,0,6.4,20,23.5
2013,1,10,1021,16.3,14.7,13.1,8.1,65,83,0,1.4,20,25.2
2013,1,11,1020.7,18.8,16.3,14.6,11.3,73,43,0,8.4,70,21.1
2013,1,12,1018.7,18.7,16.4,14.1,10.7,69,72,Trace,2.1,30,12.3
2013,1,13,1015.5,19.2,16.8,14.1,11,69,24,0,9.4,10,10.1
2013,1,14,1019.1,18.7,15.7,12.8,9.3,66,9,0,9.8,20,22.5
2013,1,15,1021.3,17.1,15.9,14.1,11.3,74,77,0,0.6,70,30.3
2013,1,16,1021.2,21.4,17.4,14.9,11.9,71,4,0,9.6,50,17.3
2013,1,17,1024.4,19.6,16.9,15.2,10.7,67,26,0,9.5,70,29.5
2013,1,18,1026.8,16.6,14.6,13.3,8.9,69,70,0,4.1,90,25.9
2013,1,19,1023.4,17.4,15,12.9,9.5,70,60,0,8,70,28.7
2013,1,20,1020.6,19.1,17.8,15.8,13.2,75,85,0,0,60,25
2013,1,21,1019.6,22.8,20.4,18.9,16,76,78,0,3.9,50,20.6
2013,1,22,1019.1,25.6,21.3,18.9,17.3,78,59,Trace,7.9,40,13.6
2013,1,23,1019.3,20,18.1,16.8,15.7,86,81,0,2.3,70,18.6
2013,1,24,1018.4,21.5,18.9,16.6,14.9,78,44,0,7.5,50,13.3
2013,1,25,1019.2,20.8,18.1,15.9,13.2,74,40,0,7.7,60,16.6
2013,1,26,1018.9,19.8,17.7,16.3,14.1,80,74,2.8,7.1,70,22.3
2013,1,27,1022,17.7,16.4,15.5,13.8,85,86,0.6,0.1,40,18.7
2013,1,28,1022.4,18.6,16.2,14.2,9.7,66,49,0,8.2,80,35
2013,1,29,1021.9,21.2,17.8,16,11.7,68,56,Trace,6.9,60,22
2013,1,30,1022.6,20.4,18.1,16.6,13.2,74,56,0,9.4,50,25.8
2013,1,31,1021.7,20.9,18.6,16.9,12,66,55,0,8.9,60,23.8
2013,2,1,1020.1,24.9,20.7,17.4,15.7,73,32,0,8.5,20,14.5
2013,2,2,1019.8,26,21.1,18.9,16.1,74,63,0,6.4,50,20.5
2013,2,3,1018.9,19.7,18.9,18.2,15.8,82,85,Trace,0.2,80,31.9
2013,2,4,1018.5,23.3,21.2,19.1,18.5,85,88,Trace,0.3,50,11.6
2013,2,5,1017.5,25.2,22.1,20.3,20,88,82,Trace,4.8,50,16.6
2013,2,6,1015.9,24.6,21.3,19.3,19,87,81,Trace,4.2,50,17
2013,2,7,1014.3,20.6,19.1,18.1,17,87,88,Trace,1.5,70,31
2013,2,8,1019.3,18.7,16.4,14.4,14,86,88,0.2,0,80,42.8
2013,2,9,1022.6,15.8,14.1,11.9,9.3,73,88,Trace,0.1,30,22.5
2013,2,10,1020.6,18.3,15.9,14,12.1,79,87,Trace,0.1,40,18.7
2013,2,11,1020,19.6,17.2,16,13.8,80,70,Trace,6.8,90,32
2013,2,12,1020,22.8,19,16.3,13.9,73,57,Trace,7.5,20,17.1
2013,2,13,1020,20.8,17.4,15.6,11.9,71,60,Trace,6.5,20,21
2013,2,14,1017.3,21.2,18.5,16.7,14.4,77,84,Trace,2.1,60,19.4
2013,2,15,1016.9,24.4,20.8,18,16.5,77,85,0.5,5.3,70,14.2
2013,2,16,1019.1,19.4,17.3,16.2,14.1,82,82,0.1,4.3,80,37.2
2013,2,17,1015.6,21,18.2,16.5,14.6,79,71,0,2,60,22.1
2013,2,18,1013.1,25.4,21.1,18.5,18.3,84,79,0,3.8,40,8.4
2013,2,19,1014.5,26.2,20.9,17.8,18.4,86,67,Trace,6.9,40,14.5
2013,2,20,1019.9,19,17.3,16,13.4,78,88,Trace,0.2,80,34
2013,2,21,1020.4,21.4,17.7,16.4,14.1,79,58,Trace,4.7,80,27.1
2013,2,22,1021.5,22.4,19.1,16.2,14,73,62,0,5.8,80,18
2013,2,23,1023.1,21.8,18,16.2,12.9,72,54,0,7.9,80,29.8
2013,2,24,1020.9,20.8,18,16.3,13.2,73,84,Trace,0.4,70,33.2
2013,2,25,1018.9,23.1,19.6,17.3,14.2,71,79,0,2.5,50,24.6
2013,2,26,1016.2,23.8,21.3,19.1,18.1,82,88,0.2,0.5,50,18.4
2013,2,27,1014,25.4,22.7,21,19.6,83,72,Trace,5.4,30,6.6
2013,2,28,1013.8,21.9,19,18.3,17.5,91,88,0.5,0,50,26.9
2013,3,1,1014.2,22,20.1,18.2,18.6,91,88,0.1,0.3,40,19.1
2013,3,2,1020.4,21.4,17.9,15.1,15.7,88,88,0.8,0,30,30.2
2013,3,3,1023.7,17.4,15.3,13.6,8.7,65,86,0,0.1,20,24.8
2013,3,4,1023.4,21.7,16.7,13.2,7.3,54,55,0,9.3,20,19.8
2013,3,5,1023.2,22.3,18.5,15.6,6.3,48,29,0,10,70,29.1
2013,3,6,1021.2,23.6,19.3,16.3,11.3,61,7,0,10.5,60,19.5
2013,3,7,1019.8,24.9,20.4,17.2,12.8,63,2,0,10.6,40,9.8
2013,3,8,1016.8,26.4,21.5,17.6,9.3,49,0,0,10.6,250,9.7
2013,3,9,1014.9,26.1,21.5,18.1,14.5,65,11,0,10.2,250,4.4
2013,3,10,1014.7,26.4,21.5,18.5,15.3,69,3,0,10.8,30,7.5
2013,3,11,1016.7,23.2,20.3,18.7,16.2,78,54,Trace,6.4,80,24.3
2013,3,12,1015.8,23.5,20.4,18.1,16.6,79,71,0.2,8.5,60,22.4
2013,3,13,1014.5,26.6,22.8,20.3,19,80,68,Trace,5,30,9.8
2013,3,14,1019.2,22.1,19.9,18.4,16.6,82,78,Trace,0.1,90,33.8
2013,3,15,1021.3,22.3,19.2,17.7,14.8,76,69,0,6.1,80,27.9
2013,3,16,1019.4,23.2,20,18.5,16,78,51,0,5.8,60,21.4
2013,3,17,1013.7,23.4,21.2,19,18.8,86,82,0,2.1,40,13.7
2013,3,18,1010.6,26.3,23.6,21.2,20.7,84,81,0,3.5,240,8.5
2013,3,19,1010.8,27.6,24.3,22.4,22,88,86,18.2,0.4,190,14.8
2013,3,20,1012.1,28.3,25.1,23.5,21.5,81,70,Trace,4.2,200,11.2
2013,3,21,1013.8,23.8,20.8,19,19,90,85,0.8,0,60,24.4
2013,3,22,1013.3,26,21.5,18.9,19,86,74,0,6.8,60,16.5
2013,3,23,1011.5,26.2,23.3,21.3,20.1,83,78,0,3.1,210,8.3
2013,3,24,1010.4,25.7,23.4,21.4,21.2,88,79,1.1,1.7,200,5.3
2013,3,25,1012,23.1,21.2,19.5,19.7,91,88,0.9,0,100,31.1
2013,3,26,1011.4,19.8,19,18.4,18.4,97,90,13.6,0,60,31.7
2013,3,27,1013.1,21.7,20,18.6,18.2,90,84,1.5,0.4,50,16
2013,3,28,1012.5,20.4,19.7,18.8,18.7,94,89,31.4,0.3,60,23.6
2013,3,29,1013.2,22.4,20.3,18.7,18.9,92,89,2.7,0.4,30,20
2013,3,30,1013.1,19.6,18.7,17.8,17.9,95,94,58.2,0,80,39.8
2013,3,31,1014.5,21,19.7,19,18.8,94,88,1,0.2,70,26.6
2013,4,1,1015.4,22.4,20.1,18.6,17.3,84,85,0.1,1,60,26
2013,4,2,1014,22.5,21.1,20,19.9,93,86,13.3,0.1,40,16.9
2013,4,3,1012,20,19.1,18.2,17.6,91,90,9.2,0.3,70,35.2
2013,4,4,1007.8,20.2,19.3,18.5,18.6,96,88,0.5,0,60,24
2013,4,5,1003,26.2,23.3,19.7,22.5,95,88,34.7,0,240,21.5
2013,4,6,1008,25,20.4,17.1,16,77,79,36.8,2.7,20,35.8
2013,4,7,1013,19,17.4,15.2,10.9,66,77,0,0,20,29.8
2013,4,8,1013,19.5,18.8,18,14.7,77,87,Trace,0,70,32.8
2013,4,9,1014.3,21.2,19.4,18.4,18.5,95,88,25.1,0.5,40,23.9
2013,4,10,1017.2,19.8,18.4,17.7,17.4,93,89,14.1,0,40,25
2013,4,11,1017.7,18.4,17.3,16,15.4,89,88,13.8,0,80,32.3
2013,4,12,1019.4,19,17.2,15.7,15,87,82,2.1,0.4,60,25.8
2013,4,13,1017,23.1,19.9,17.5,12.9,64,78,0,5.1,90,19.3
2013,4,14,1013.6,24.3,21.6,19.7,15.6,69,61,0,5.3,10,12.5
2013,4,15,1010.9,27.1,22.9,19.5,18.8,79,30,0,10.8,60,10.5
2013,4,16,1008.9,25.2,22.8,21,21,89,73,0.4,0,40,6.4
2013,4,17,1008.1,26.1,24.8,23,23.7,94,88,15.6,0,210,14
2013,4,18,1008.5,27.8,25.5,24.2,23.8,91,85,8.2,0.9,220,13.8
2013,4,19,1009,28.1,25.2,21.7,23.9,93,86,8.9,0.8,230,14.7
2013,4,20,1011,25.4,22.7,20.8,21.4,92,82,12.2,3.8,40,17.3
2013,4,21,1014.1,23.9,22,20.4,20,88,87,0.3,0.3,90,31.6
2013,4,22,1015.5,20.5,19.8,18.9,18,89,88,1,0,80,38.1
2013,4,23,1014.5,26.4,22.1,19.4,20.1,89,76,0.5,4.9,60,21.9
2013,4,24,1012.7,29.8,25,22,21.8,83,59,0,6.4,40,7.7
2013,4,25,1011.1,30.6,26,23.1,23,85,74,30.3,6.9,220,10.2
2013,4,26,1013,23.5,22.1,21.1,19.1,84,87,2.9,0.1,80,32.8
2013,4,27,1012.8,24.2,21.5,20.5,17.2,77,88,Trace,0.6,70,35.7
2013,4,28,1012.8,23.4,22.1,20.7,20.1,89,88,Trace,0,70,28.5
2013,4,29,1012,25.6,23.7,22.1,22.5,93,86,Trace,0.3,90,22.4
2013,4,30,1009,29.3,24.4,21.1,22.3,89,83,23.8,2.4,220,20.4
2013,5,1,1009.5,25.1,21.8,20.1,19.4,86,76,1.2,2.7,100,30.6
2013,5,2,1010.6,21.9,19.3,16.6,14.1,73,87,0.9,0.7,60,44.4
2013,5,3,1011.1,22.1,19.7,18.7,17,85,88,33.8,0.1,60,35.5
2013,5,4,1013.7,22.5,20.8,18.4,17.7,83,87,Trace,0,60,27
